0. loanContract_id, 1. principal, 2. startingPrincipal, 3. duration, 4. payment, 5. yearlyInterestRate (%), 6. isNonPerforming, 7. nNonPerformingPeriods, 8. adjustedFirstWageForFirstMember, 9. year_of_issuance, 10. -, 11. nMonthsInterestPeriod, 12. periodOfLastInterestCalculation
14968,2088265.9711752417,4.17653194235048E7,228,1740318.4090592624,5.0,0,0,596647.4203357829,2017,0.0,240,-1
14969,668949.0572833122,1.3378981145666232E7,228,557488.5456079157,5.0,0,0,191128.3020809462,2017,0.0,240,-1
14970,674145.5585117079,1.3482911170234147E7,228,561819.2040945771,5.0,0,0,192613.0167176307,2017,0.0,240,-1
14971,0.0,2.2482934741515893E7,240,936841.038460199,5.0,0,0,321184.78202165564,2018,0.0,240,-1
14972,2094455.5412241607,4.188911082448318E7,228,1745476.6709133466,5.0,0,0,598415.8689211883,2017,0.0,240,-1
14973,1504266.2970513,3.0085325941025976E7,228,1253624.9524826927,5.0,0,0,429790.37058608537,2017,0.0,240,-1
14974,1639140.106632748,3.278280213265493E7,228,1366026.0436054142,5.0,0,0,468325.74475221336,2017,0.0,240,-1
14975,499797.83671128005,9995956.734225592,228,416521.35697404604,5.0,0,0,142799.38191750846,2017,0.0,240,-1
14976,2179614.7459315117,4.35922949186302E7,228,1816446.6209574218,5.0,0,0,622747.0702661457,2017,0.0,240,-1
14977,1829078.7609041382,3.658157521808273E7,228,1524317.0569069493,5.0,0,0,522593.93168689625,2017,0.0,240,-1
14978,1174981.9489284977,2.3499638978569932E7,228,979206.0706145542,5.0,0,0,335709.12826528476,2017,0.0,240,-1
14979,783486.713671257,1.5669734273425126E7,228,652941.9000626951,5.0,0,0,223853.3467632161,2017,0.0,240,-1
14980,2442351.59825077,4.884703196501536E7,228,2035406.172633763,5.0,0,0,697814.7423573624,2017,0.0,240,-1
14981,1700249.326083996,3.400498652167989E7,228,1416953.2248372177,5.0,0,0,485785.5217382842,2017,0.0,240,-1
14982,2292017.576461986,4.5840351529239684E7,228,1910120.8549403965,5.0,0,0,654862.1647034241,2017,0.0,240,-1
14983,2778425.7750336677,5.55685155006733E7,228,2315483.5596801816,5.0,0,0,793835.9357239044,2017,0.0,240,-1
14984,1626811.909059434,3.253623818118865E7,228,1355751.9743615987,5.0,0,0,464803.4025884093,2017,0.0,240,-1
14985,1114010.7228744922,2.2280214457489826E7,228,928393.890274814,5.0,0,0,318288.77796414035,2017,0.0,240,-1
14986,0.0,2.893558846511471E7,240,1205716.5604834773,5.0,0,0,413365.5495016387,2018,0.0,240,-1
14987,2005450.3404574227,4.0109006809148416E7,228,1671301.5459367153,5.0,0,0,572985.8115592632,2017,0.0,240,-1
14988,734808.4244279799,1.4696168488559585E7,228,612374.40336403,5.0,0,0,209945.2641222798,2017,0.0,240,-1
14989,549970.9721259476,1.0999419442518942E7,228,458334.6280839653,5.0,0,0,157134.56346455633,2017,0.0,240,-1
14990,1306860.2100100375,2.613720420020073E7,228,1089110.7325124652,5.0,0,0,373388.631431439,2017,0.0,240,-1
14991,1171910.6103432965,2.343821220686591E7,228,976646.4794733591,5.0,0,0,334831.6029552273,2017,0.0,240,-1
14992,1872982.4293139556,3.745964858627908E7,228,1560905.4816638965,5.0,0,0,535137.836946844,2017,0.0,240,-1
14993,0.0,2.110115276989591E7,240,879263.588180647,5.0,0,0,301445.0395699416,2018,0.0,240,-1
14994,1695993.2285747924,3.3919864571495816E7,228,1413406.2796931323,5.0,0,0,484569.49387851165,2017,0.0,240,-1
14995,2171935.0248347274,4.343870049669451E7,228,1810046.4975125848,5.0,0,0,620552.864238493,2017,0.0,240,-1
14996,1105188.718739446,2.2103774374788903E7,228,921041.8113667918,5.0,0,0,315768.20535412716,2017,0.0,240,-1
14997,1708557.3066918354,3.417114613383668E7,228,1423876.9269869938,5.0,0,0,488159.23048338114,2017,0.0,240,-1
14998,1316687.03326518,2.6333740665303577E7,228,1097300.2072487085,5.0,0,0,376196.29521862254,2017,0.0,240,-1
14999,1181103.190099667,2.3622063801993318E7,228,984307.3885709456,5.0,0,0,337458.0543141903,2017,0.0,240,-1
15000,912976.9540644855,1.8259539081289694E7,228,760856.4340638499,5.0,0,0,260850.55830413848,2017,0.0,240,-1
15001,2042675.3544163734,4.085350708832743E7,228,1702324.1158413482,5.0,0,0,583621.529833249,2017,0.0,240,-1
15002,1759821.3522961338,3.5196427045922644E7,228,1466599.3404723816,5.0,0,0,502806.10065603786,2017,0.0,240,-1
15003,1037060.9553537728,2.0741219107075438E7,228,864265.5182965202,5.0,0,0,296303.1301010777,2017,0.0,240,-1
15004,631755.5194760284,1.2635110389520558E7,228,526492.2072882191,5.0,0,0,180501.5769931508,2017,0.0,240,-1
15005,886574.9191752687,1.773149838350536E7,228,738853.5149009856,5.0,0,0,253307.1197643623,2017,0.0,240,-1
15006,636862.1583980443,1.2737243167960875E7,228,530747.9763555095,5.0,0,0,181960.61668515537,2017,0.0,240,-1
15007,516836.619423963,1.0336732388479251E7,228,430721.132113874,5.0,0,0,147667.60554970358,2017,0.0,240,-1
15008,602130.5193739498,1.2042610387478987E7,228,501803.3344350095,5.0,0,0,172037.2912496998,2017,0.0,240,-1
15009,1544357.8361819603,3.088715672363918E7,228,1287036.4261932664,5.0,0,0,441245.0960519883,2017,0.0,240,-1
15010,488411.76552917645,9768235.31058352,228,407032.43671264744,5.0,0,0,139546.21872262174,2017,0.0,240,-1
15011,875657.7039905004,1.7513154079809994E7,228,729755.3296966264,5.0,0,0,250187.9154258571,2017,0.0,240,-1
15012,475775.0635375035,9515501.27075006,228,396501.2661580041,5.0,0,0,135935.73243928657,2017,0.0,240,-1
15013,865467.0114160286,1.7309340228320558E7,228,721262.6136665721,5.0,0,0,247276.28897600799,2017,0.0,240,-1
15014,1099328.7325861657,2.198657465172329E7,228,916158.2180313859,5.0,0,0,314093.92359604704,2017,0.0,240,-1
15015,528342.2594988456,1.05668451899769E7,228,440309.69865985814,5.0,0,0,150954.9312853843,2017,0.0,240,-1
15016,350501.1199705924,7010022.399411841,228,292100.5082209055,5.0,0,0,100143.17713445489,2017,0.0,240,-1
15017,1057497.2766953711,2.1149945533907406E7,228,881296.7330628168,5.0,0,0,302142.0790558201,2017,0.0,240,-1
15018,1907245.1436961698,3.814490287392336E7,228,1589459.331320389,5.0,0,0,544927.183913191,2017,0.0,240,-1
15019,747522.5352836911,1.495045070567381E7,228,622970.0848923565,5.0,0,0,213577.86722391157,2017,0.0,240,-1
15020,1027989.0140790583,2.055978028158115E7,228,856705.1468571462,5.0,0,0,293711.1468797307,2017,0.0,240,-1
15021,1895222.7988625015,3.7904455977249995E7,228,1579440.1535322662,5.0,0,0,541492.2282464285,2017,0.0,240,-1
15022,1898461.010217938,3.796922020435873E7,228,1582138.8130479022,5.0,0,0,542417.431490839,2017,0.0,240,-1
15023,1338356.8393467222,2.676713678693442E7,228,1115359.3831223776,5.0,0,0,382387.66838477744,2017,0.0,240,-1
15024,769386.0607045768,1.5387721214091523E7,228,641190.7025254106,5.0,0,0,219824.58877273605,2017,0.0,240,-1
15025,492432.6367152773,9848652.734305536,228,410383.3490208574,5.0,0,0,140695.03906150768,2017,0.0,240,-1
15026,236006.8658490313,4720137.316980622,228,196683.32433262723,5.0,0,0,67430.53309972318,2017,0.0,240,-1
15027,771564.509344481,1.5431290186889607E7,228,643006.17733731,5.0,0,0,220447.00266985156,2017,0.0,240,-1
15028,960459.146026729,1.9209182920534562E7,228,800427.1276033672,5.0,0,0,274416.89886477945,2017,0.0,240,-1
15029,983202.122933332,1.9664042458666623E7,228,819380.6622266872,5.0,0,0,280914.89226666605,2017,0.0,240,-1
15030,953262.60160943,1.9065252032188583E7,228,794429.673780955,5.0,0,0,272360.7433169798,2017,0.0,240,-1
15031,1230056.7107728685,2.460113421545735E7,228,1025104.2575482675,5.0,0,0,351444.7745065336,2017,0.0,240,-1
15032,1622519.2293156807,3.2450384586313587E7,228,1352174.542326902,5.0,0,0,463576.9226616227,2017,0.0,240,-1
15033,831073.4497768917,1.662146899553782E7,228,692599.7185660889,5.0,0,0,237449.55707911172,2017,0.0,240,-1
15034,921342.9128494284,1.842685825698855E7,228,767828.4540478145,5.0,0,0,263240.8322426936,2017,0.0,240,-1
15035,1525320.3600957405,3.0506407201914784E7,228,1271170.9806263745,5.0,0,0,435805.81717021123,2017,0.0,240,-1
15036,446489.4364031952,8929788.728063896,228,372095.21983719035,5.0,0,0,127568.41040091282,2017,0.0,240,-1
15037,858343.0923597015,1.7166861847194016E7,228,715325.6843436292,5.0,0,0,245240.8835313431,2017,0.0,240,-1
15038,1332574.927549467,2.6651498550989315E7,228,1110540.8553681483,5.0,0,0,380735.69358556165,2017,0.0,240,-1
15039,1833378.7016852594,3.666757403370515E7,228,1527900.5401425825,5.0,0,0,523822.48619578796,2017,0.0,240,-1
15040,1331797.6501545785,2.6635953003091548E7,228,1109893.0881881332,5.0,0,0,380513.6143298793,2017,0.0,240,-1
15041,857418.7334154006,1.7148374668307997E7,228,714555.3423902811,5.0,0,0,244976.78097582853,2017,0.0,240,-1
15042,1485859.4639588322,2.971718927917662E7,228,1238285.0719667661,5.0,0,0,424531.2754168089,2017,0.0,240,-1
15043,1510094.904942217,3.0201898098844316E7,228,1258482.395812118,5.0,0,0,431455.68712634745,2017,0.0,240,-1
15044,1246813.821910081,2.49362764382016E7,228,1039069.2933230593,5.0,0,0,356232.5205457371,2017,0.0,240,-1
15045,2328440.535620551,4.656881071241098E7,228,1940475.00867896,5.0,0,0,665268.724463014,2017,0.0,240,-1
15046,647984.5740034034,1.2959691480068056E7,228,540017.1714189721,5.0,0,0,185138.44971525797,2017,0.0,240,-1
15047,809811.8235098956,1.6196236470197897E7,228,674880.7114521785,5.0,0,0,231374.80671711284,2017,0.0,240,-1
15048,777716.2883247205,1.5554325766494395E7,228,648132.9448829927,5.0,0,0,222204.6538070628,2017,0.0,240,-1
15049,1353683.5499565862,2.70736709991317E7,228,1128132.3521755766,5.0,0,0,386766.7285590243,2017,0.0,240,-1
15050,1197078.2399285606,2.3941564798571188E7,228,997620.6703495191,5.0,0,0,342022.3542653027,2017,0.0,240,-1
15051,766415.1901137545,1.5328303802275077E7,228,638714.839368367,5.0,0,0,218975.7686039297,2017,0.0,240,-1
15052,2365509.256218409,4.731018512436814E7,228,1971367.326873668,5.0,0,0,675859.7874909735,2017,0.0,240,-1
15053,1225884.7163142685,2.451769432628535E7,228,1021627.4021768663,5.0,0,0,350252.77608979074,2017,0.0,240,-1
15054,643442.1215104528,1.2868842430209044E7,228,536231.5838526,5.0,0,0,183840.60614584349,2017,0.0,240,-1
15055,302762.0787192344,6055241.574384683,228,252315.76170520135,5.0,0,0,86503.45106263833,2017,0.0,240,-1
15056,723953.2822612898,1.4479065645225782E7,228,603327.9485510855,5.0,0,0,206843.7949317969,2017,0.0,240,-1
15057,458896.13130445726,9177922.626089137,228,382434.70715838467,5.0,0,0,131113.18037270196,2017,0.0,240,-1
15058,353394.14456431393,7067882.891286273,228,294511.49610645795,5.0,0,0,100969.7555898039,2017,0.0,240,-1
15059,1376896.467121472,2.7537929342429414E7,228,1147477.5254569682,5.0,0,0,393398.9906061345,2017,0.0,240,-1
15060,2147590.6965763043,4.295181393152605E7,228,1789758.4292257314,5.0,0,0,613597.3418789436,2017,0.0,240,-1
15061,1543302.6447681154,3.086605289536228E7,228,1286157.0511194286,5.0,0,0,440943.61279088975,2017,0.0,240,-1
15062,1361760.8030552154,2.7235216061104283E7,228,1134863.7707095216,5.0,0,0,389074.5151586326,2017,0.0,240,-1
15063,1842866.8337054534,3.6857336674109034E7,228,1535807.756488705,5.0,0,0,526533.3810587005,2017,0.0,240,-1
15064,1299901.3010818046,2.599802602163607E7,228,1083311.3192758672,5.0,0,0,371400.37173765816,2017,0.0,240,-1
15065,1117018.5924966624,2.234037184993323E7,228,930900.587672448,5.0,0,0,319148.1692847604,2017,0.0,240,-1
15066,1059386.5854333707,2.1187731708667394E7,228,882871.2445582498,5.0,0,0,302681.88155239134,2017,0.0,240,-1
15067,142547.70881466672,2850954.1762933317,228,118796.36274481325,5.0,0,0,40727.916804190456,2017,0.0,240,-1
15068,624220.5883860367,1.2484411767720722E7,228,520212.7488916789,5.0,0,0,178348.73953886746,2017,0.0,240,-1
15069,430310.72744047764,8606214.548809545,228,358612.2126765729,5.0,0,0,122945.92212585066,2017,0.0,240,-1
15070,1133428.9561919891,2.2668579123839762E7,228,944576.6511780283,5.0,0,0,323836.84462628234,2017,0.0,240,-1
15071,352216.8026689929,7044336.053379851,228,293530.32330449397,5.0,0,0,100633.37219114075,2017,0.0,240,-1
15072,936411.6630964752,1.8728233261929486E7,228,780386.4441785894,5.0,0,0,267546.18945613556,2017,0.0,240,-1
15073,2806191.656780904,5.612383313561803E7,228,2338623.081089556,5.0,0,0,801769.0447945434,2017,0.0,240,-1
15074,1177133.2012598722,2.3542664025197424E7,228,980998.8805757853,5.0,0,0,336323.77178853465,2017,0.0,240,-1
15075,390871.79474412976,7817435.894882588,228,325744.6079018439,5.0,0,0,111677.65564117982,2017,0.0,240,-1
15076,1071857.9912003637,2.1437159824007254E7,228,893264.6605994694,5.0,0,0,306245.1403429608,2017,0.0,240,-1
15077,868266.3952269498,1.736532790453898E7,228,723595.5632273154,5.0,0,0,248076.11292198545,2017,0.0,240,-1
15078,647054.9281939747,1.294109856387948E7,228,539242.4234997005,5.0,0,0,184872.83662684972,2017,0.0,240,-1
15079,282928.3386425054,5658566.772850103,228,235786.72591547272,5.0,0,0,80836.66818357291,2017,0.0,240,-1
15080,730932.9939287732,1.4618659878575452E7,228,609144.6983676862,5.0,0,0,208837.99826536363,2017,0.0,240,-1
15081,859723.0867385798,1.719446173477158E7,228,716475.7436057683,5.0,0,0,245635.167639594,2017,0.0,240,-1
15082,0.0,2.8850614759626936E7,240,1202175.7925452073,5.0,0,0,412151.639423242,2018,0.0,240,-1
15083,689502.7025672431,1.3790054051344851E7,228,574617.5357627323,5.0,0,0,197000.7721620693,2017,0.0,240,-1
15084,625831.7335057256,1.2516634670114502E7,228,521555.4444822615,5.0,0,0,178809.06671592145,2017,0.0,240,-1
15085,1268995.9034630745,2.537991806926147E7,228,1057555.3891608433,5.0,0,0,362570.2581323067,2017,0.0,240,-1
15086,1007157.268935814,2.0143145378716264E7,228,839344.3939329314,5.0,0,0,287759.21969594667,2017,0.0,240,-1
15087,1290123.118421256,2.5802462368425097E7,228,1075162.380622368,5.0,0,0,368606.60526321566,2017,0.0,240,-1
15088,1077961.9913266685,2.155923982653335E7,228,898351.6102195554,5.0,0,0,307989.1403790479,2017,0.0,240,-1
15089,292324.0234960749,5846480.469921493,228,243616.89867224277,5.0,0,0,83521.14957030704,2017,0.0,240,-1
15090,749364.238861902,1.4987284777238026E7,228,624504.9232153632,5.0,0,0,214104.06824625752,2017,0.0,240,-1
15091,2448515.874802452,4.8970317496048994E7,228,2040543.3554014286,5.0,0,0,699575.9642292714,2017,0.0,240,-1
15092,1788728.4075567306,3.577456815113458E7,228,1490689.8926894432,5.0,0,0,511065.25930192263,2017,0.0,240,-1
15093,2020869.6529259712,4.0417393058519386E7,228,1684151.687496485,5.0,0,0,577391.3294074199,2017,0.0,240,-1
15094,1662488.3371379361,3.324976674275869E7,228,1385483.9842738963,5.0,0,0,474996.6677536956,2017,0.0,240,-1
15095,1469290.1420479044,2.9385802840958063E7,228,1224476.5359156863,5.0,0,0,419797.1834422581,2017,0.0,240,-1
15096,2376462.287912366,4.752924575824728E7,228,1980495.360828689,5.0,0,0,678989.2251178182,2017,0.0,240,-1
15097,1909695.648216862,3.819391296433721E7,228,1591501.5319728488,5.0,0,0,545627.3280619602,2017,0.0,240,-1
15098,822471.9984728607,1.64494399694572E7,228,685431.4439039263,5.0,0,0,234991.9995636743,2017,0.0,240,-1
15099,3435589.600918477,6.871179201836948E7,228,2863150.5330166807,5.0,0,0,981597.0288338497,2017,0.0,240,-1
15100,2531177.3132835063,5.062354626567008E7,228,2109431.717848353,5.0,0,0,723193.5180810012,2017,0.0,240,-1
15101,1303079.2224753217,2.606158444950641E7,228,1085959.7343628441,5.0,0,0,372308.34927866305,2017,0.0,240,-1
15102,978393.2302988365,1.9567864605976712E7,228,815373.0288626803,5.0,0,0,279540.9229425245,2017,0.0,240,-1
15103,838503.5494263774,1.6770070988527533E7,228,698791.8125711776,5.0,0,0,239572.4426932505,2017,0.0,240,-1
15104,2285465.094930351,4.570930189860697E7,228,1904660.1500340628,5.0,0,0,652990.0271229568,2017,0.0,240,-1
15105,2982038.731757574,5.964077463515142E7,228,2485170.4586675637,5.0,0,0,852011.066216449,2017,0.0,240,-1
15106,1409110.7401947018,2.8182214803894013E7,228,1174324.2457682956,5.0,0,0,402603.06862705736,2017,0.0,240,-1
15107,913124.5890699868,1.826249178139972E7,228,760979.4700762362,5.0,0,0,260892.73973428176,2017,0.0,240,-1
15108,356514.3474418429,7130286.948836852,228,297111.8097555413,5.0,0,0,101861.24212624074,2017,0.0,240,-1
15109,2541026.962381246,5.0820539247624874E7,228,2117640.215177802,5.0,0,0,726007.7035374983,2017,0.0,240,-1
15110,1041968.7769973421,2.0839375539946824E7,228,868355.5970856107,5.0,0,0,297705.36485638324,2017,0.0,240,-1
15111,751986.4362601639,1.5039728725203265E7,228,626690.2092217306,5.0,0,0,214853.2675029038,2017,0.0,240,-1
15112,170168.77628482797,3403375.525696556,228,141815.19887953074,5.0,0,0,48619.650367093665,2017,0.0,240,-1
15113,1966722.7377112163,3.933445475422429E7,228,1639026.7490821623,5.0,0,0,561920.7822032042,2017,0.0,240,-1
15114,704171.4714391833,1.4083429428783653E7,228,586842.1895465154,5.0,0,0,201191.84898262363,2017,0.0,240,-1
15115,861338.6131553872,1.722677226310773E7,228,717822.0904803042,5.0,0,0,246096.7466158247,2017,0.0,240,-1
15116,1789523.4334196858,3.579046866839369E7,228,1491352.4510819456,5.0,0,0,511292.4095484812,2017,0.0,240,-1
15117,655327.4878301098,1.3106549756602183E7,228,546136.6065317135,5.0,0,0,187236.4250943169,2017,0.0,240,-1
15118,2253282.0063201687,4.506564012640334E7,228,1877839.4182203063,5.0,0,0,643794.8589486192,2017,0.0,240,-1
15119,234486.61512881698,4689732.302576335,228,195416.37828681985,5.0,0,0,66996.1757510905,2017,0.0,240,-1
15120,1016601.8717109166,2.0332037434218314E7,228,847215.333891079,5.0,0,0,290457.6776316902,2017,0.0,240,-1
15121,244166.53118059516,4883330.623611899,228,203483.42354618263,5.0,0,0,69761.86605159857,2017,0.0,240,-1
15122,866691.3140090231,1.7333826280180447E7,228,722282.9225593364,5.0,0,0,247626.08971686356,2017,0.0,240,-1
15123,638738.1618957246,1.277476323791448E7,228,532311.3995341362,5.0,0,0,182496.61768449258,2017,0.0,240,-1
15124,459160.4670736533,9183209.341473058,228,382654.99921488255,5.0,0,0,131188.70487818655,2017,0.0,240,-1
15125,1188985.0007137477,2.3779700014274932E7,228,990875.9293113207,5.0,0,0,339710.00020392763,2017,0.0,240,-1
15126,2574708.1454830817,5.149416290966158E7,228,2145709.428486886,5.0,0,0,735630.8987094513,2017,0.0,240,-1
15127,863452.6989301391,1.7269053978602767E7,228,719583.9265887864,5.0,0,0,246700.77112289667,2017,0.0,240,-1
15128,1522798.0397420237,3.0455960794840448E7,228,1269068.9301185803,5.0,0,0,435085.1542120064,2017,0.0,240,-1
15129,1221562.4722517042,2.4431249445034064E7,228,1018025.3318398707,5.0,0,0,349017.84921477234,2017,0.0,240,-1
15130,714949.3827238553,1.4298987654477093E7,228,595824.281712374,5.0,0,0,204271.25220681564,2017,0.0,240,-1
15131,216018.14489034616,4320362.897806919,228,180025.1306264055,5.0,0,0,61719.46996867027,2017,0.0,240,-1
15132,1142687.7710703602,2.2853755421407185E7,228,952292.7592798296,5.0,0,0,326482.22030581697,2017,0.0,240,-1
15133,1673733.625064024,3.347467250128045E7,228,1394855.5786316441,5.0,0,0,478209.6071611493,2017,0.0,240,-1
15134,250141.028058643,5002820.561172855,228,208462.4477917782,5.0,0,0,71468.86515961222,2017,0.0,240,-1
15135,1631990.0242996092,3.2639800485992156E7,228,1360067.3103394369,5.0,0,0,466282.8640856022,2017,0.0,240,-1
15136,1593456.187599435,3.186912375198867E7,228,1327953.9941686734,5.0,0,0,455273.19645698107,2017,0.0,240,-1
15137,826834.1128454788,1.653668225690956E7,228,689066.7413468171,5.0,0,0,236238.3179558509,2017,0.0,240,-1
15138,1316838.1824611493,2.6336763649222963E7,228,1097426.1719159926,5.0,0,0,376239.4807031852,2017,0.0,240,-1
15139,1073576.4042549587,2.1471528085099157E7,228,894696.7511064064,5.0,0,0,306736.11550141656,2017,0.0,240,-1
15140,1526655.186861812,3.053310373723621E7,228,1272283.3981181902,5.0,0,0,436187.19624623156,2017,0.0,240,-1
15141,1119423.7835841288,2.238847567168256E7,228,932905.0250308117,5.0,0,0,319835.36673832225,2017,0.0,240,-1
15142,1626396.5415589055,3.252793083117808E7,228,1355405.8155304573,5.0,0,0,464684.7261596869,2017,0.0,240,-1
15143,579153.9203781006,1.1583078407562E7,228,482655.1039116987,5.0,0,0,165472.54867945716,2017,0.0,240,-1
15144,649858.9271493888,1.2997178542987766E7,228,541579.2192280454,5.0,0,0,185673.97918553953,2017,0.0,240,-1
15145,699757.507516155,1.3995150150323087E7,228,583163.6817423364,5.0,0,0,199930.716433187,2017,0.0,240,-1
15146,1757974.5318638599,3.515949063727716E7,228,1465060.2378672166,5.0,0,0,502278.43767538806,2017,0.0,240,-1
15147,1157633.372412484,2.3152667448249657E7,228,964748.1196166741,5.0,0,0,330752.3921178523,2017,0.0,240,-1
15148,447530.08704043174,8950601.740808627,228,372962.47692339506,5.0,0,0,127865.73915440896,2017,0.0,240,-1
15149,434969.0027681792,8699380.055363577,228,362494.3246389219,5.0,0,0,124276.8579337654,2017,0.0,240,-1
15150,1126211.171895522,2.252422343791042E7,228,938561.4964720923,5.0,0,0,321774.6205415774,2017,0.0,240,-1
15151,814750.4397187865,1.6295008794375716E7,228,678996.4538060005,5.0,0,0,232785.83991965308,2017,0.0,240,-1
15152,1947535.813718581,3.895071627437159E7,228,1623036.7566681155,5.0,0,0,556438.8039195942,2017,0.0,240,-1
15153,1590685.4600732713,3.1813709201465398E7,228,1325644.9261731077,5.0,0,0,454481.56002093427,2017,0.0,240,-1
15154,1465900.8344305514,2.9318016688611E7,228,1221651.9558469297,5.0,0,0,418828.80983730004,2017,0.0,240,-1
15155,992480.7160754767,1.9849614321509518E7,228,827113.2531314548,5.0,0,0,283565.91887870745,2017,0.0,240,-1
15156,1061736.7900443946,2.123473580088787E7,228,884829.8573049388,5.0,0,0,303353.36858411244,2017,0.0,240,-1
15157,1281987.702069132,2.5639754041382615E7,228,1068382.4900153324,5.0,0,0,366282.20059118024,2017,0.0,240,-1
15158,0.0,2.4407419182803262E7,240,1017032.3490343894,5.0,0,0,348677.41689718945,2018,0.0,240,-1
15159,1188992.7512938723,2.3779855025877424E7,228,990882.3884872388,5.0,0,0,339712.2146553918,2017,0.0,240,-1
15160,927305.0928986198,1.854610185797238E7,228,772797.2136986238,5.0,0,0,264944.3122567483,2017,0.0,240,-1
15161,1010010.796218149,2.020021592436296E7,228,841722.4655620953,5.0,0,0,288574.5132051852,2017,0.0,240,-1
15162,2208446.490709665,4.416892981419326E7,228,1840474.4109493643,5.0,0,0,630984.7116313323,2017,0.0,240,-1
15163,1095490.650460323,2.1909813009206444E7,228,912959.6384101675,5.0,0,0,312997.3287029492,2017,0.0,240,-1
15164,316800.6891574225,6336013.783148445,228,264015.25426047225,5.0,0,0,90514.48261640636,2017,0.0,240,-1
15165,1009362.0786448728,2.0187241572897438E7,228,841181.8375239831,5.0,0,0,288389.16532710625,2017,0.0,240,-1
15166,1399492.6007457762,2.79898520149155E7,228,1166308.6838739244,5.0,0,0,399855.0287845071,2017,0.0,240,-1
15167,1718474.237859709,3.436948475719415E7,228,1432141.495825948,5.0,0,0,490992.63938848785,2017,0.0,240,-1
15168,869565.0316195571,1.7391300632391125E7,228,724677.8203975823,5.0,0,0,248447.1518913018,2017,0.0,240,-1
15169,410140.8333518194,8202816.667036382,228,341803.0329668099,5.0,0,0,117183.09524337688,2017,0.0,240,-1
15170,955117.3427793223,1.910234685558643E7,228,795975.3773678343,5.0,0,0,272890.6693655204,2017,0.0,240,-1
15171,1620203.347669115,3.2404066953382272E7,228,1350244.5336410578,5.0,0,0,462915.24219117535,2017,0.0,240,-1
15172,1046495.0559465165,2.092990111893031E7,228,872127.7059493836,5.0,0,0,298998.58741329017,2017,0.0,240,-1
15173,660100.474799163,1.3202009495983249E7,228,550114.3168440491,5.0,0,0,188600.13565690359,2017,0.0,240,-1
15174,148798.33568920492,2975966.713784096,228,124005.50811617484,5.0,0,0,42513.81019691566,2017,0.0,240,-1
15175,966600.5114159732,1.9332010228319447E7,228,805545.216674007,5.0,0,0,276171.57469027786,2017,0.0,240,-1
15176,1089474.381500064,2.1789487630001258E7,228,907945.8021604208,5.0,0,0,311278.39471430366,2017,0.0,240,-1
15177,1399814.3750230642,2.7996287500461258E7,228,1166576.8440154272,5.0,0,0,399946.9642923037,2017,0.0,240,-1
15178,680989.9100278303,1.3619798200556593E7,228,567523.1475127025,5.0,0,0,194568.54572223703,2017,0.0,240,-1
15179,371838.71054348146,7436774.210869622,228,309882.8224431067,5.0,0,0,106239.63158385176,2017,0.0,240,-1
15180,446273.733333214,8925474.666664273,228,371915.45728358824,5.0,0,0,127506.78095234677,2017,0.0,240,-1
15181,1588363.290596141,3.1767265811922792E7,228,1323709.6773370933,5.0,0,0,453818.08302746847,2017,0.0,240,-1
15182,1416090.395370283,2.8321807907405633E7,228,1180140.9485056933,5.0,0,0,404597.25582008046,2017,0.0,240,-1
15183,1342021.7949552145,2.6840435899104264E7,228,1118413.682623439,5.0,0,0,383434.7985586324,2017,0.0,240,-1
15184,345585.5888148933,6911711.776297859,228,288004.00448112894,5.0,0,0,98738.739661398,2017,0.0,240,-1
15185,1679447.1083396904,3.358894216679378E7,228,1399617.0794470306,5.0,0,0,479842.0309541969,2017,0.0,240,-1
15186,1454578.7763778628,2.9091575527557228E7,228,1212216.3828262945,5.0,0,0,415593.9361079604,2017,0.0,240,-1
15187,562234.3525674774,1.1244687051349537E7,228,468554.680047787,5.0,0,0,160638.38644785053,2017,0.0,240,-1
15188,1590143.8412862483,3.1802876825724937E7,228,1325193.552086301,5.0,0,0,454326.81179607054,2017,0.0,240,-1
15189,451109.1259820397,9022182.519640787,228,375945.1752208323,5.0,0,0,128888.3217091541,2017,0.0,240,-1
15190,431227.1332724345,8624542.665448682,228,359375.92666776833,5.0,0,0,123207.7523635526,2017,0.0,240,-1
15191,2419464.147817277,4.83892829563455E7,228,2016332.2367100632,5.0,0,0,691275.4708049357,2017,0.0,240,-1
15192,860095.9087535528,1.7201918175071042E7,228,716786.445894134,5.0,0,0,245741.68821530062,2017,0.0,240,-1
15193,2032666.5589846491,4.065333117969295E7,228,1693982.9891923633,5.0,0,0,580761.8739956137,2017,0.0,240,-1
15194,399442.921261926,7988858.425238513,228,332887.610503616,5.0,0,0,114126.54893197877,2017,0.0,240,-1
15195,1112244.0102253961,2.2244880204507902E7,228,926921.5478676781,5.0,0,0,317784.00292154145,2017,0.0,240,-1
15196,2368023.883173397,4.736047766346789E7,228,1973462.9658593566,5.0,0,0,676578.2523352556,2017,0.0,240,-1
15197,869296.7520232702,1.738593504046539E7,228,724454.241635759,5.0,0,0,248370.500578077,2017,0.0,240,-1
15198,429123.0890123239,8582461.78024647,228,357622.4589534593,5.0,0,0,122606.59686066385,2017,0.0,240,-1
15199,1236226.3144605928,2.4724526289211832E7,228,1030245.8798428181,5.0,0,0,353207.5184173119,2017,0.0,240,-1
